Shop Name,Reviews,Address,Phone,Instagram,Facebook,TikTok,Website,City,State,Country,Email,Rating,Scraped At
Oregon Tattoo Co,227,"104 Commercial St SE, Salem, OR 97301",503) 365-0726,https://www.instagram.com/oregontattoocompany,https://www.facebook.com/oregontattoocompany,https://www.tiktok.com/@hails.tattoos,http://oregontattoo.top,Salem,OR,USA,N/A,4.7,2026-06-17 03:51:25
Alchemy Tattoo Collective,155,"220 Liberty St NE, Salem, OR 97301",971) 599-5932,https://www.instagram.com/alchemytattoocollective_salem,https://www.facebook.com/alchemytattoosalem,https://www.tiktok.com/@alchemytattoocollective,http://www.alchemytattoosalem.com,Salem,OR,USA,N/A,4.6,2026-06-17 03:53:04
Roots Deep Tattoo,151,"2017 25th St SE, Salem, OR 97302",503) 385-1005,https://instagram.com/Rootsdeeptattoo,https://www.facebook.com/RootsDeepTattoo,https://www.tiktok.com/@sethheavirland,https://www.rootsdeeptattoo.com,Salem,OR,USA,RootsDeepTattoos@gmail.com,4.8,2026-06-17 03:54:13
Addictions BodyArt Body Piercing & Tattoo,2075,"198 Liberty St SE, Salem, OR 97301",503) 825-0888,https://www.instagram.com/addictionssalem,N/A,https://www.tiktok.com/@addictionssalem,https://www.addictionsbodyart.com,Salem,OR,USA,Helpdesk.addictions@gmail.com; addictionstattoorequest@gmail.com; helpdesk.addictions@gmail.com; user@domain.com,4.7,2026-06-17 03:55:43
P.ink - Salem Oregon fine line tattoos,49,"870 Commercial St SE, Salem, OR 97302",503) 428-7207,https://www.instagram.com/p.ink.tattoostudio,https://www.facebook.com/p.inkbeautystudiollc,https://www.tiktok.com/@p.ink.tattoostudio,https://linktr.ee/_p.ink,Salem,OR,USA,p.inktatstudio@gmail.com,5.0,2026-06-17 03:56:43
High Priestess Piercing & Tattoo,477,"3870 Center St NE, Salem, OR 97301",503) 967-6232,https://www.instagram.com/beststudioever,https://www.facebook.com/HighPriestess.HQ,https://www.tiktok.com/@beststudioever,https://www.beststudioever.com/salem,Salem,OR,USA,bunnydoestattoos@gmail.com; raysinkwork@gmail.com; vdimckay@gmail.com,4.4,2026-06-17 03:58:09
Desire Art and Ink Tattoo,127,"2310 Commercial St SE, Salem, OR 97302",503) 584-1626,https://www.instagram.com/sean_johnston_desire,https://www.facebook.com/desireartandink,N/A,https://www.desireartandink.com,Salem,OR,USA,tattoo@desireartandink.com,4.8,2026-06-17 03:59:34
All American Tattoo,124,"1742 Center St NE #1748, Salem, OR 97301",503) 365-8866,https://www.instagram.com/allamerican_tattoo,N/A,https://www.tiktok.com/@nadeemhamidy,https://www.instagram.com/accounts/onetap,Salem,OR,USA,N/A,4.7,2026-06-17 04:00:57
My Living Canvas Tattoo,75,"392 Liberty St SE, Salem, OR 97301",503) 884-4043,https://www.instagram.com/mylivingcanvastattoostudio,https://www.facebook.com/mylivingcanvastattoostudio,https://www.tiktok.com/@calytattoo,http://www.mycanvastattoo.com,Salem,OR,USA,MyLivingCanvasTattoos@gmail.com,4.9,2026-06-17 04:02:07
Dark Star Tattoo,110,"2360 State St, Salem, OR 97301",503) 763-9696,https://www.instagram.com/ryandarkstar,https://www.facebook.com/darkstartattoosalem,https://www.tiktok.com/@darkstartat2,N/A,Salem,OR,USA,N/A,4.7,2026-06-17 04:02:59
Good Luck Tattoo,43,"868 Commercial St SE, Salem, OR 97302",971) 443-5036,https://www.instagram.com/good.luck.tattoo.salem,N/A,https://www.tiktok.com/@goodlucktattoo,https://www.instagram.com/good.luck.tattoo.salem,Salem,OR,USA,N/A,4.9,2026-06-17 04:04:10
ZoulBound,60,"189 Liberty St NE B7, Salem, OR 97301",503) 850-8110,https://www.instagram.com/zoulbound,N/A,http://www.tiktok.com/@zoulbound1,http://zoulbound.com,Salem,OR,USA,zaxwolfe@zoulbound.com,4.0,2026-06-17 04:05:27
Lucky Squirrel Tattoo,86,"3341 Commercial St SE, Salem, OR 97302",503) 689-1980,N/A,https://www.facebook.com/luckysquirreltattoo503,https://www.tiktok.com/@msjulieink,https://www.facebook.com/luckysquirreltattoo503,Salem,OR,USA,N/A,4.7,2026-06-17 04:06:56
Lux Bloom - Tiny Tattoo Specialist,5,"165 Owens St S, Salem, OR 97302",N/A,https://www.instagram.com/luxebloomtats,https://www.facebook.com/groups,https://www.tiktok.com/@ayalatattoo1,http://www.luxbloomstudio.com,Salem,OR,USA,N/A,5.0,2026-06-17 04:08:06
Blackcraft Tattoo,55,"2195 Hyacinth St NE Suite 145, Salem, OR 97301",503) 584-1370,N/A,N/A,N/A,N/A,Salem,OR,USA,N/A,4.8,2026-06-17 04:10:00
Tattoos by Mandie Lynn Stockton,15,"1590 Commercial St NE, Salem, OR 97301",541) 921-8766,N/A,N/A,https://www.tiktok.com/@mrbudstattoo,https://www.facebook.com/profile.php,Salem,OR,USA,N/A,4.7,2026-06-17 04:11:09
Inclusion Ink,29,"167 High St SE, Salem, OR 97301",503) 383-8877,https://www.instagram.com/p,N/A,https://www.tiktok.com/@mollyburkeofficial,http://www.inclusioninktattoo.com,Salem,OR,USA,N/A,5.0,2026-06-17 04:12:23
Hot Rod Betties' Tattoo and Tattoo School,221,"940 Edgewater St NW, Salem, OR 97304",503) 763-6844,https://www.instagram.com/hotrodbettiestattoo,https://www.facebook.com/HOTRODBETTIESTATTOO,https://www.tiktok.com/@sparks_electrictattooing,http://hotrodbettiestattoo.com,Salem,OR,USA,typesetit@att.net; wweeiihhuuaanngg@gmail.com,4.7,2026-06-17 04:13:33
Good Vibes Tattoo Co.,15,"1221 23rd St SE #170, Salem, OR 97302",N/A,http://instagram.com/goodvibestattooco,N/A,https://www.tiktok.com/@goodvibestattoostudio,http://instagram.com/goodvibestattooco,Salem,OR,USA,N/A,4.5,2026-06-17 04:14:40
Jori Zan's Body Piercing,375,"2376 State St, Salem, OR 97301",503) 399-9633,http://instagram.com/jorizans,N/A,N/A,http://jorizans.com,Salem,OR,USA,user@domain.com,4.7,2026-06-17 04:16:18
Summerland Studios,41,"1845 Fairgrounds Rd NE Suite 11, Salem, OR 97301",N/A,https://www.instagram.com/summerlandstudios,N/A,https://www.tiktok.com/@ellemagazine,https://www.summerlandstudios.com,Salem,OR,USA,SummerlandTattoo@gmail.com; user@domain.com,5.0,2026-06-17 04:17:29
Morbid Monarch Inks,12,"3507 Commercial St SE, Salem, OR 97302",N/A,https://www.instagram.com/p,N/A,https://www.tiktok.com/@emokingpin,N/A,Salem,OR,USA,N/A,5.0,2026-06-17 04:18:37
Tattoos by James Jordan,14,"220 Liberty St NE, Salem, OR 97301",503) 910-7019,https://www.instagram.com/james_jordan_tattoos,https://www.facebook.com/tattoosbyjamesjordan,https://www.tiktok.com/@astartattoos,N/A,Salem,OR,USA,N/A,5.0,2026-06-17 04:19:51
J. Bella Tattoo,44,"462 17th St NE, Salem, OR 97301",971) 340-9983,https://www.instagram.com/j.bellatattoo,https://www.facebook.com/jbellatattoo,N/A,https://jbellatattoo.com,Salem,OR,USA,N/A,4.9,2026-06-17 04:21:13
Ellie Rose Tattoo,13,"381 State St #11, Salem, OR 97301",N/A,https://www.instagram.com/p,N/A,https://www.tiktok.com/@ellie_roseeee,http://ellierosetattoo.com,Salem,OR,USA,ellierosetattoo@gmail.com; user@domain.com,5.0,2026-06-17 04:22:14
Lore Tattoo,9,"167 High St SE, Salem, OR 97301",503) 383-8877,N/A,N/A,N/A,https://www.lore-tattoo.com,Salem,OR,USA,N/A,5.0,2026-06-17 04:24:09
Permanent Marx Tattoo Studio,3,"1373 Edgewater St NW, Salem, OR 97304",971) 218-0093,N/A,https://www.facebook.com/permanentmarxtattoo,https://www.tiktok.com/@jeffblurz,https://www.facebook.com/permanentmarxtattoo,Salem,OR,USA,N/A,5.0,2026-06-17 04:25:40
Ink Shrink Studios (Jaz De La Cruz Tattoos),34,"381 State St #8, Salem, OR 97301",971) 388-1074,N/A,N/A,N/A,N/A,Salem,OR,USA,N/A,3.7,2026-06-17 04:27:13
Downtown Tattoo,4,"1535 State St, Salem, OR 97301",971) 218-0093,https://www.instagram.com/eddiexcaine,https://www.facebook.com/OneAmbitionTattoo,https://www.tiktok.com/@ayalatattoo1,https://downtowntattoo.top,Salem,OR,USA,N/A,5.0,2026-06-17 04:28:41
Fortunes Favor Tattoo Studio,19,"1330 12th St SE, Salem, OR 97302",971) 208-2212,https://www.instagram.com/cspleasant,https://www.facebook.com/p,https://www.tiktok.com/@tattoosbythea,N/A,Salem,OR,USA,N/A,5.0,2026-06-17 04:29:37
TAT STU LLC,6,"4763 Lancaster Dr NE Suite #120, Salem, OR 97305",971) 301-5565,https://www.instagram.com/tat_stu_,https://www.facebook.com/groups,https://www.tiktok.com/@ninthsaintink,https://www.instagram.com/tat_stu_,Salem,OR,USA,N/A,5.0,2026-06-17 04:31:36
Tender Heart Tattoo,26,"381 State St #2, Salem, OR 97301",N/A,https://www.instagram.com/tenderheart.tattoo,N/A,https://www.tiktok.com/@tenderhearttattoo,https://www.instagram.com/tenderheart.tattoo,Salem,OR,USA,N/A,5.0,2026-06-17 04:32:47
Cherry City Tattoo,5,"1363 Edgewater St NW, Salem, OR 97304",503) 990-7163,http://instagram.com/cherrycitytattoo,N/A,https://www.tiktok.com/@blakeinktattoos,https://cherrycitytattoo.com,Salem,OR,USA,user@domain.com,5.0,2026-06-17 04:33:53
Clean Slate Tattoo,8,"3507 Commercial St SE, Salem, OR 97302",971) 453-9512,https://www.instagram.com/cleanslatetattoosalem,https://www.facebook.com/p,https://www.tiktok.com/@imbriannawilson,N/A,Salem,OR,USA,N/A,4.8,2026-06-17 04:34:49
Blink Tattoo & Esthetics,71,"388 State St Unit 601, Salem, OR 97301",503) 508-6803,https://www.instagram.com/blink.salem,https://www.facebook.com/blink.salem,https://www.tiktok.com/@velasqeezy.tattoos,https://www.blinksalem.com,Salem,OR,USA,N/A,4.9,2026-06-17 04:36:13
The Black Dog Tattoo,0,"189 Liberty St NE, Salem, OR 97301",N/A,https://www.instagram.com/tattooflicka,https://www.facebook.com/blackdogtattoo,https://www.tiktok.com/@tamgallardo.official,https://www.tattooflicka.com,Salem,OR,USA,N/A,0,2026-06-17 04:37:52
Allelu Beauty LLC,74,"285 Liberty St SE #210, Salem, OR 97301",503) 949-0800,https://www.instagram.com/allelu_beauty_inc,https://www.facebook.com/allelubeautyink,N/A,http://www.allelubeauty.com,Salem,OR,USA,N/A,4.9,2026-06-17 04:38:54
Ink Theory Tattoo School,11,"230 Liberty St NE, Salem, OR 97301",503) 877-3008,https://www.instagram.com/ink.theory.salem,https://www.facebook.com/Inktheoryts,https://www.tiktok.com/@inktheory__,http://www.inktheoryts.com,Salem,OR,USA,InkTheoryTS@gmail.com,4.6,2026-06-17 04:39:56
Kane Tolle Realism tattoo artist,4,"2310 Commercial St SE, Salem, OR 97302",N/A,https://www.instagram.com/sugarwolfkane,https://www.facebook.com/kane.tolle,https://www.tiktok.com/@kane_tolle,N/A,Salem,OR,USA,N/A,5.0,2026-06-17 04:41:17
Pacific northwest tattoo collective,127,"39400 Pioneer Blvd #5, Sandy, OR 97055",503) 482-0165,https://www.instagram.com/pnw_tattoo_collective,https://www.facebook.com/pnwtattoos,https://www.tiktok.com/@hails.tattoos,http://www.pnwtattoos.com,Sandy,OR,USA,N/A,4.9,2026-06-17 04:42:44
Pleasant Street Tattoos,9,"38530 Pleasant St suite 3a, Sandy, OR 97055",N/A,https://www.instagram.com/pleasantstreettattoos,https://www.facebook.com/wix,https://www.tiktok.com/@painandpleasureink,https://www.pleasantstreettattoos.com,Sandy,OR,USA,Tripleskillet@gmail.com; Triplrskillet@gmail.com,5.0,2026-06-17 04:44:03
Real Eye Zing Art,127,"203 S 1st St, St Helens, OR 97051",503) 396-5018,https://www.instagram.com/ealeyezingart,https://www.facebook.com/realeyezingart,https://www.tiktok.com/@realeyezingart,https://realeyezingart.com,Scappoose,OR,USA,reza.staffstuff@gmail.com,4.5,2026-06-17 04:45:38
DK Beauty Studio,12,"51961 Columbia River Hwy, Scappoose, OR 97056",503) 941-0412,https://www.instagram.com/vagaropro,https://www.facebook.com/vagaropro,https://www.tiktok.com/@dkhairstudio,http://www.vagaro.com/dkbeautystudio1,Scappoose,OR,USA,N/A,4.7,2026-06-17 04:46:52
Optic Nerve Arts Tattoo,106,"7911 N Lombard St, Portland, OR 97203",503) 287-0339,https://www.instagram.com/opticnervearts,https://www.facebook.com/opticnerveartstattoostudio,N/A,http://www.opticnervearts.com,Scappoose,OR,USA,optic.nerve.arts@gmail.com,4.9,2026-06-17 04:48:34
Sunshine Tattoo,34,"8410 N Lombard St, Portland, OR 97203",503) 286-6083,https://www.instagram.com/sunshinetattoopdx,https://www.facebook.com/people,https://www.tiktok.com/@sunshinetattoomargate,http://www.sunshinetattoopdx.com,Scappoose,OR,USA,N/A,5.0,2026-06-17 04:50:41
Mango's Ink,5,"953 Bridge St, Vernonia, OR 97064",503) 369-3708,N/A,https://www.facebook.com/MangosInkTattoo,https://www.tiktok.com/@tattoo_by_mango,https://www.facebook.com/MangosInkTattoo,Scappoose,OR,USA,N/A,5.0,2026-06-17 04:51:43
Thunderbird Tattoo,31,"6935 N Fessenden St, Portland, OR 97203",503) 265-8607,https://www.instagram.com/thunderbirdtattooportland,https://www.facebook.com/p,https://www.tiktok.com/@riverofinktattoostudio,http://thunderbirdtattoopdx.com,Scappoose,OR,USA,N/A,4.9,2026-06-17 04:54:29
Sun and Moon Studios,10,"33464 SW Havlik Dr, Scappoose, OR 97056",503) 410-3090,https://www.instagram.com/sunandmoonstudiosscappoose,https://www.facebook.com/groups,https://www.tiktok.com/@bonappetitmag,http://www.sunandmoonstudios.net,Scappoose,OR,USA,email@example.com; sunmoonstudio19@gmail.com,4.6,2026-06-17 04:55:30
Tattoos Forever,50,"863 N First Ave, Stayton, OR 97383",503) 769-1177,N/A,https://www.facebook.com/share,N/A,https://www.facebook.com/share/1B35vQmGa1,Scotts Mills,OR,USA,N/A,5.0,2026-06-17 05:00:06
Alchemy Tattoo Collective,155,"220 Liberty St NE, Salem, OR 97301",971) 599-5932,https://www.instagram.com/alchemy_tattoo_salem,N/A,https://www.tiktok.com/@alchemytattoocollective,http://www.alchemytattoosalem.com,Scotts Mills,OR,USA,info@indiantypefoundry.com,4.6,2026-06-17 05:01:07
SWORDFISH TATTOO,10,"1106 Pine St, Silverton, OR 97381",971) 227-7260,https://www.instagram.com/swordfishtattoo,https://www.facebook.com/swordfishtattoo,https://www.tiktok.com/@tekulvetattoos,http://swordfishtattoo.com,Scotts Mills,OR,USA,N/A,5.0,2026-06-17 05:03:17
Mount Angel Tattoo,2,"165 N Main St, Mt Angel, OR 97362",503) 845-1111,https://www.instagram.com/back40tattooacademy,https://www.facebook.com/p,https://www.tiktok.com/@pmtsketch,https://www.mountangeltattoo.com,Scotts Mills,OR,USA,N/A,5.0,2026-06-17 05:04:19
No Hope No Fear Tattoo Art Studio,35,"828 SE 1st St, McMinnville, OR 97128",503) 583-2833,N/A,N/A,N/A,http://www.nohopenofeartattoo.com,Scotts Mills,OR,USA,N/A,4.8,2026-06-17 05:06:04
Back40Tattoo,264,"901 Brutscher St suite 209, Newberg, OR 97132",503) 759-6224,N/A,N/A,N/A,http://back40tattoo.com,Scotts Mills,OR,USA,N/A,4.8,2026-06-17 05:08:08
Rebel Underground Tattoo,21,"104 E Main St, Molalla, OR 97038",503) 383-1371,https://www.instagram.com/p,https://www.facebook.com/Normaniah03,https://www.tiktok.com/@ryanjessemusic,https://usavendorx.top/details/rebel-underground-tattoo-ChIJf8J,Scotts Mills,OR,USA,mapdetailscom@gmail.com,4.8,2026-06-17 05:09:18
Roots Deep Tattoo,151,"2017 25th St SE, Salem, OR 97302",503) 385-1005,https://www.instagram.com/rootsdeeptattoo,https://www.facebook.com/RootsDeepTattoo,N/A,https://www.rootsdeeptattoo.com,Scotts Mills,OR,USA,N/A,4.8,2026-06-17 05:11:12
Oregon Tattoo Co,227,"104 Commercial St SE, Salem, OR 97301",503) 365-0726,https://www.instagram.com/oregontattoocompany,https://www.facebook.com/oregontattoocompany,https://www.tiktok.com/@hails.tattoos,http://oregontattoo.top,Scotts Mills,OR,USA,N/A,4.7,2026-06-17 05:15:07
All American Tattoo,124,"1742 Center St NE #1748, Salem, OR 97301",503) 365-8866,https://www.instagram.com/allamerican_tattoo,N/A,https://www.tiktok.com/@inkedabroad,https://www.instagram.com/accounts/onetap,Scotts Mills,OR,USA,N/A,4.7,2026-06-17 05:16:55
Main Street Tattoo,42,"259 S Main St, Independence, OR 97351",503) 838-9891,N/A,N/A,N/A,N/A,Scotts Mills,OR,USA,N/A,4.7,2026-06-17 05:20:02
Electric Tradition Tattoo,13,"3070 River Rd N, Salem, OR 97303",N/A,N/A,N/A,N/A,N/A,Scotts Mills,OR,USA,N/A,5.0,2026-06-17 05:21:59
Summerland Studios,41,"1845 Fairgrounds Rd NE Suite 11, Salem, OR 97301",N/A,https://www.instagram.com/summerlandstudios,N/A,https://www.tiktok.com/@kruz1990,https://www.summerlandstudios.com,Scotts Mills,OR,USA,SummerlandTattoo@gmail.com; user@domain.com,5.0,2026-06-17 05:23:06
High Priestess Piercing & Tattoo,477,"3870 Center St NE, Salem, OR 97301",503) 967-6232,N/A,N/A,N/A,https://www.beststudioever.com/salem,Scotts Mills,OR,USA,N/A,4.4,2026-06-17 05:25:23
Addictions BodyArt Body Piercing & Tattoo,2075,"198 Liberty St SE, Salem, OR 97301",503) 825-0888,https://www.instagram.com/addictionssalem,N/A,https://www.tiktok.com/@addictionssalem,https://www.addictionsbodyart.com,Scotts Mills,OR,USA,Helpdesk.addictions@gmail.com; addictionstattoorequest@gmail.com; helpdesk.addictions@gmail.com; user@domain.com,4.7,2026-06-17 05:27:04
Blackcraft Tattoo,55,"2195 Hyacinth St NE Suite 145, Salem, OR 97301",503) 584-1370,https://www.instagram.com/blackcraft_tattoo,https://www.facebook.com/blackcrafttattooamherst,https://www.tiktok.com/@blackcraftcultofficial,N/A,Scotts Mills,OR,USA,N/A,4.8,2026-06-17 05:28:33
Lux Bloom - Tiny Tattoo Specialist,5,"165 Owens St S, Salem, OR 97302",N/A,https://www.instagram.com/luxebloomtats,https://www.facebook.com/groups,https://www.tiktok.com/@bloomtats,http://www.luxbloomstudio.com,Scotts Mills,OR,USA,N/A,5.0,2026-06-17 05:33:40
Lucky Supreme Tattoo,156,"512 Main St, Oregon City, OR 97045",503) 785-3750,https://www.instagram.com/lucky_supreme_tattoo,https://www.facebook.com/LuckySupremeTattoo,https://www.tiktok.com/@supremedrone,N/A,Scotts Mills,OR,USA,N/A,4.9,2026-06-17 05:34:56
SIC Tattoos,40,"18847 SW 84th Ave, Tualatin, OR 97062",503) 885-3938,https://www.instagram.com/sictattoosllc,https://www.facebook.com/S.I.C.TattooDesigns,https://www.tiktok.com/@nicksinktattoos,https://web.getporter.io/shop/sic-tattoos,Scotts Mills,OR,USA,N/A,4.8,2026-06-17 05:37:26
Taste of Ink,8,"3483A River Rd N, Keizer, OR 97303",N/A,https://www.instagram.com/p,https://www.facebook.com/p,https://www.tiktok.com/@thetaste.of_ink,N/A,Scotts Mills,OR,USA,N/A,5.0,2026-06-17 05:38:41
Magnificent Ink,16,"164 C St, Independence, OR 97351",503) 894-3109,https://www.instagram.com/p,https://www.facebook.com/Hannatattoos,https://www.tiktok.com/@inkedabroad,N/A,Scotts Mills,OR,USA,N/A,5.0,2026-06-17 05:39:46
TAT STU LLC,6,"4763 Lancaster Dr NE Suite #120, Salem, OR 97305",971) 301-5565,https://www.instagram.com/tat_stu_,https://www.facebook.com/uniladmag,https://www.tiktok.com/@dexterkay219,https://www.instagram.com/tat_stu_,Scotts Mills,OR,USA,N/A,5.0,2026-06-17 05:41:26
Jori Zan's Body Piercing,375,"2376 State St, Salem, OR 97301",503) 399-9633,http://instagram.com/jorizans,N/A,N/A,http://jorizans.com,Scotts Mills,OR,USA,user@domain.com,4.7,2026-06-17 05:43:17
Piercings By Aaron (Inside Alchemy Tattoo Collective),71,"220 Liberty St NE, Salem, OR 97301",503) 332-3298,http://instagram.com/piercingsbyaaron,https://www.facebook.com/alchemytattoosalem,https://www.tiktok.com/@alchemytattoocollective,https://alchemytattoosalem.com/piercings,Scotts Mills,OR,USA,info@indiantypefoundry.com,4.9,2026-06-17 05:44:58
grieving ink tattoo,34,"106 W 3rd St, Amity, OR 97101",916) 809-4882,https://www.instagram.com/grievinginktattoo,https://www.facebook.com/grievinginktattoo,https://www.tiktok.com/@lifewithlivs_,http://www.grievinginktattoo.com,Scotts Mills,OR,USA,Ryan@grievingink.com; ryan@grievingink.com,5.0,2026-06-17 05:46:05
Americana Tattoo Company,85,"407 Broadway St, Seaside, OR 97138",503) 741-1408,https://www.instagram.com/americana_tattoo_co,https://www.facebook.com/AmericanaTattooCo,https://www.tiktok.com/@americanatattooco,N/A,Seaside,OR,USA,N/A,4.6,2026-06-17 05:50:06
Salty Toad Body Art,31,"1010 3rd Ave Suite B, Seaside, OR 97138",503) 440-3003,https://www.instagram.com/saltytoadbodyart,https://www.facebook.com/saltytoadbodyart,https://www.tiktok.com/@bicoastalchaos,http://www.angrytoadsucks.com,Seaside,OR,USA,N/A,5.0,2026-06-17 05:51:37
grieving ink tattoo,34,"106 W 3rd St, Amity, OR 97101",916) 809-4882,N/A,N/A,N/A,http://www.grievinginktattoo.com,Shady Cove,OR,USA,N/A,5.0,2026-06-17 05:57:29
Big O' Tatties,9,"224 Airport Rd NE, Silverton, OR 97381",N/A,https://www.instagram.com/bigotatties,N/A,https://www.tiktok.com/@bigtattiez,https://www.instagram.com/bigotatties,Shady Cove,OR,USA,bigotatties@gmail.com,5.0,2026-06-17 05:59:27
Back40Tattoo,264,"901 Brutscher St suite 209, Newberg, OR 97132",503) 759-6224,https://www.instagram.com/back40tattooacademy,https://www.facebook.com/Back40tattooacademy,N/A,http://back40tattoo.com,Shady Cove,OR,USA,Back40tattoo@gmail.com,4.8,2026-06-17 06:02:33
Leaf & Lily Tattoo,26,"106 Depot St, Rogue River, OR 97537",N/A,https://www.instagram.com/jaimebryn,https://www.facebook.com/groups,https://www.tiktok.com/@lovetattoo__wawa,http://leafandlily.ink,Shady Cove,OR,USA,N/A,5.0,2026-06-17 06:04:23
Sundew Tattoo,107,"1276 Main St E, Monmouth, OR 97361",N/A,https://www.instagram.com/sundew.tattoo,N/A,https://www.tiktok.com/@rikysrayna,https://sundewtattoo.com,Shady Cove,OR,USA,N/A,5.0,2026-06-17 06:07:01
SWORDFISH TATTOO,10,"1106 Pine St, Silverton, OR 97381",971) 227-7260,http://instagram.com/swordfishtattoo,N/A,https://www.tiktok.com/@dellytattoos,http://swordfishtattoo.com,Shady Cove,OR,USA,user@domain.com,5.0,2026-06-17 06:09:02
Tats by M,31,"36315 N Hwy 101 Cabin 2, Nehalem, OR 97131",503) 338-8156,https://www.instagram.com/tats.bymaisie,N/A,https://www.tiktok.com/@ladefaction,https://tatsbym.square.site,Shady Cove,OR,USA,N/A,5.0,2026-06-17 06:11:40
Suite D Tattoo,3,"35170 Brooten Rd Suite D, Pacific City, OR 97135",541) 921-1935,https://www.instagram.com/suitedtattoo,https://www.facebook.com/SuiteDTattooPC,https://www.tiktok.com/@katvond,http://www.suitedtattoo.com,Shady Cove,OR,USA,N/A,5.0,2026-06-17 06:12:50
Rebel Underground Tattoo,21,"104 E Main St, Molalla, OR 97038",503) 383-1371,https://www.instagram.com/p,https://www.facebook.com/Normaniah03,https://www.tiktok.com/@ryanjessemusic,https://usavendorx.top/details/rebel-underground-tattoo-ChIJf8J,Shady Cove,OR,USA,mapdetailscom@gmail.com,4.8,2026-06-17 06:19:58
Sink-Ink,61,"267 E Ida St, Stayton, OR 97383",503) 559-9003,https://instagram.com/mac_missa,https://facebook.com/SinkInkTattoo,https://www.tiktok.com/@theblessingholyfield,http://www.sink-ink.com,Shady Cove,OR,USA,Bookingsinkink@gmail.com; bookingsinkink@gmail.com,4.8,2026-06-17 06:20:57
Tattoos Forever,50,"863 N First Ave, Stayton, OR 97383",503) 769-1177,https://www.instagram.com/merkytats,https://www.facebook.com/share,https://www.tiktok.com/@zoflo82,https://www.facebook.com/share/1B35vQmGa1,Shady Cove,OR,USA,N/A,5.0,2026-06-17 06:23:13
Dark Mark Tattoo & Beauty,69,"12930 SW Pacific Hwy #133, Tigard, OR 97223",N/A,https://www.instagram.com/darkmarkpdx,https://www.facebook.com/p,https://www.tiktok.com/@elely17,http://www.darkmarkpdx.com,Shady Cove,OR,USA,N/A,4.9,2026-06-17 06:24:45
My Living Canvas Tattoo,75,"392 Liberty St SE, Salem, OR 97301",503) 884-4043,N/A,N/A,N/A,http://www.mycanvastattoo.com,Shady Cove,OR,USA,N/A,4.9,2026-06-17 06:27:22
Stay True Tattoo,109,"2600 NW U.S. 101 E, Lincoln City, OR 97367",541) 364-1084,http://instagram.com/staytruelincolncity,N/A,https://www.tiktok.com/@staytruelbk,https://www.staytruelincolncity.com,Shady Cove,OR,USA,contact@staytruelincolncity.com; staytruelincolncity@gmail.com; user@domain.com,4.9,2026-06-17 06:28:57
Black N Blue Tattoo & Skate Shop,382,"1221 NW U.S. 101 Ste A, Lincoln City, OR 97367",541) 418-1527,http://instagram.com/blacknbluetattoonskateshop,N/A,https://www.tiktok.com/@oksana_weber,http://blacknbluetattoo.com,Shady Cove,OR,USA,BlackNBlue.Tattoo@yahoo.com; Malcolmlynchtattoos@gmail.com; emailBlackNBlue.Tattoo@yahoo.com; user@domain.com,4.9,2026-06-17 06:30:21
Heritage Tattoos By Jess,11,"108 N 7th St, Winchester Bay, OR 97467",541) 999-0552,https://www.instagram.com/jessvehretattoo,https://www.facebook.com/HeritageTattoosByJess,N/A,https://www.heritagetattoosbyjess.com,Shady Cove,OR,USA,HeritageTattoosByJess@gmail.com,4.2,2026-06-17 06:31:50
Wild Wild West Tattoo Studio,18,"120 Redwood Hwy, Cave Junction, OR 97523",541) 661-4348,https://www.instagram.com/wwtattoostudio,https://www.facebook.com/wildwildwesttattoostudio,https://www.tiktok.com/@wildwest_tattoos,N/A,Shady Cove,OR,USA,N/A,4.6,2026-06-17 06:35:08
Mild Bill's Mighty Oak Tattoo,5,"47581 OR-58, Oakridge, OR 97463",541) 321-9232,N/A,N/A,N/A,N/A,Shady Cove,OR,USA,N/A,5.0,2026-06-17 06:37:45
Blue Lace Body Art,17,"92573 River Rd, Junction City, OR 97448",N/A,https://www.instagram.com/emilydianetattoos,https://www.facebook.com/bluelacebodyart,https://www.tiktok.com/@erika_sanchez1988,N/A,Shady Cove,OR,USA,N/A,4.8,2026-06-17 06:41:21
Savages Tattoo Studio,2,"301 N 1st St B-581, Drain, OR 97435",541) 221-3283,https://www.instagram.com/savageroseink,https://www.facebook.com/savageinkstl,https://www.tiktok.com/@savagetattooutah,https://www.studiotattoo.com,Shady Cove,OR,USA,N/A,5.0,2026-06-17 06:44:21
Black Birds Studio,3,"455 S 4th St #2, Coos Bay, OR 97420",N/A,https://www.instagram.com/theblackbirdstudio,N/A,https://www.tiktok.com/@blackbirdstudioofficial,http://blackbirdsstudio.com,Shady Cove,OR,USA,BlackBirdsStudios@gmail.com; Blackbirdsstudios@gmail.com; Sunkenrelliktattoos@gmail.com; sunkenrelliktattoos@gmail.com; user@domain.com,5.0,2026-06-17 06:45:21
Reborn Ink,55,"104 S Mill St suite 102, Creswell, OR 97426",541) 658-5107,https://www.instagram.com/reborn.ink,https://www.facebook.com/rebornink78,https://www.tiktok.com/@ink.reborn,https://www.facebook.com/rebornink78,Shady Cove,OR,USA,N/A,5.0,2026-06-17 06:47:08
